ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_km,Prep_time_min,Order_hour,Order_period,Order_dayofweek,Is_weekend
0x77a1,RANCHIRES20DEL01,28.0,4.8,23.39925,85.390464,23.46925,85.460464,2022-03-04,18:00,18:10,Windy,Medium,2,Buffet,scooter,0.0,No,Urban,21,10.563519849475314,10.0,18,Evening,4,0
0x714e,BANGRES06DEL02,34.0,4.0,12.979096,77.640625,12.999096,77.660625,2022-03-19,09:40,09:50,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,30,3.105091522701049,10.0,9,Morning,5,1
0xc59a,LUDHRES12DEL03,26.0,4.6,30.893244,75.821817,30.983244,75.911817,2022-02-14,17:35,17:45,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,13.184483852766967,10.0,17,Evening,0,0
0xdad1,ALHRES17DEL01,38.0,4.7,25.45235,81.841889,25.46235,81.851889,2022-02-11,08:45,09:00,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,1.4981379318478807,15.0,8,Morning,4,0
0x740b,CHENRES14DEL02,33.0,4.5,13.026279,80.174568,13.156279,80.304568,2022-03-14,20:35,20:40,Sunny,Jam,2,Drinks,scooter,0.0,No,Unknown,19,20.17903332454877,5.0,20,Night,0,0
0x10f5,HYDRES06DEL01,34.0,4.8,17.455894,78.375467,17.495894,78.415467,2022-03-30,13:45,13:50,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,6.146683594473334,5.0,13,Afternoon,2,0
0x5f15,BANGRES17DEL02,35.0,4.4,12.972532,77.608179,13.102532,77.738179,2022-03-23,20:20,20:25,Sandstorms,Jam,2,Snack,scooter,3.0,No,Metropolitian,43,20.181172140809302,5.0,20,Night,2,0
0x950d,BANGRES07DEL02,32.0,4.6,12.978453,77.643685,13.058453,77.723685,2022-04-06,22:10,22:25,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Urban,23,12.419649807727563,15.0,22,Night,2,0
0x3ce9,JAPRES04DEL02,26.0,4.8,26.902328,75.794257,26.922328,75.814257,2022-03-07,11:20,11:25,Windy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,12,2.9796333006391293,5.0,11,Afternoon,0,0
0x4a60,SURRES11DEL01,21.0,4.7,21.157735,72.768778,21.227735,72.838778,2022-04-02,19:25,19:35,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,10.642018863256986,10.0,19,Evening,5,1
0x5222,RANCHIRES16DEL02,20.0,4.3,23.371292,85.327872,23.501292,85.457872,2022-03-04,21:10,21:20,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,41,19.617824561450774,10.0,21,Night,4,0
0x3b5a,JAPRES08DEL01,27.0,4.6,26.910262,75.783013,26.920262,75.793013,2022-03-01,09:45,09:55,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,13,1.4897995018082963,10.0,9,Morning,1,0
0x3fb6,SURRES18DEL03,24.0,4.9,21.149834,72.778666,21.209834,72.838666,2022-03-05,21:20,21:25,Fog,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,32,9.122100805601145,5.0,21,Night,5,1
0xb6e5,PUNERES04DEL01,39.0,3.8,18.51421,73.838429,18.58421,73.908429,2022-03-12,20:55,21:10,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,42,10.72562572441868,15.0,20,Night,5,1
0x2510,INDORES09DEL01,23.0,4.7,22.725835,75.887648,22.835835,75.997648,2022-03-27,23:20,23:25,Stormy,Low,2,Meal,electric_scooter,1.0,No,Urban,16,16.636875038860897,5.0,23,Night,6,1
0xa6a6,COIMBRES16DEL01,23.0,4.8,11.010375,76.95295,11.020375,76.96295,2022-03-21,08:10,08:15,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,1.558114851289754,5.0,8,Morning,0,0
0x7491,BANGRES14DEL03,39.0,4.3,12.949934,77.699386,12.979934,77.729386,2022-03-07,21:45,22:00,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,38,4.657857733630665,15.0,21,Night,0,0
0x27a0,HYDRES05DEL03,35.0,5.0,17.433809,78.386744,17.523809,78.476744,2022-03-14,20:25,20:30,Stormy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,44,13.829931792649827,5.0,20,Night,0,0
0x1533,MUMRES06DEL02,32.0,4.8,19.055831,72.833984,19.105831,72.883984,2022-03-26,17:50,18:00,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,30,7.649724402449684,10.0,17,Evening,5,1
0xd457,AGRRES14DEL03,35.0,4.1,27.16185,78.040165,27.30185,78.180165,2022-02-12,22:40,22:50,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,35,20.83115412650988,10.0,22,Night,5,1
0x3184,RANCHIRES09DEL01,36.0,4.3,23.351058,85.325731,23.391058,85.365731,2022-03-05,16:55,17:05,Sandstorms,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,37,6.037614687084906,10.0,16,Evening,5,1
0x2d70,SURRES02DEL02,34.0,4.9,21.186608,72.794136,21.206608,72.814136,2022-04-01,10:25,10:40,Sunny,Low,1,Snack,scooter,0.0,No,Urban,19,3.040539883060508,15.0,10,Morning,4,0
0xa1f0,BANGRES11DEL01,30.0,4.5,12.934365,77.616155,12.974365,77.656155,2022-03-24,15:35,15:50,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,20,6.210605364096597,15.0,15,Evening,3,0
0x7b98,MYSRES03DEL03,38.0,4.3,12.299524,76.64262,12.359524,76.70262,2022-03-28,19:50,20:05,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,47,9.327028546829316,15.0,19,Evening,0,0
0x677a,JAPRES15DEL01,39.0,4.9,26.891191,75.802083,26.901191,75.812083,2022-03-26,11:45,12:00,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,32,1.4899109729390851,15.0,11,Afternoon,5,1
0x6626,RANCHIRES11DEL03,36.0,4.4,23.359194,85.325447,23.449194,85.415447,2022-04-06,17:20,17:30,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,41,13.583078662317007,10.0,17,Evening,2,0
0x5dd8,JAPRES04DEL03,33.0,3.7,26.902328,75.794257,27.042328,75.934257,2022-03-16,17:55,18:10,Windy,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,35,20.852513503426962,15.0,17,Evening,2,0
0x7ae3,COIMBRES12DEL02,39.0,4.9,11.000762,76.981876,11.020762,77.001876,2022-03-28,08:10,08:25,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,3.116253656338934,15.0,8,Morning,0,0
0x12f1,COIMBRES01DEL03,29.0,4.6,11.016298,76.972076,11.046298,77.002076,2022-04-03,17:35,17:40,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,4.674220356187267,5.0,17,Evening,6,1
0x7d81,SURRES18DEL02,27.0,4.6,21.149834,72.778666,21.169834,72.798666,2022-03-21,11:10,11:15,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,17,3.040891552951612,5.0,11,Afternoon,0,0
0x5a10,MUMRES18DEL03,25.0,4.0,19.1093,72.825451,19.1693,72.885451,2022-03-19,20:50,20:55,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,9.17813837505589,5.0,20,Night,5,1
0x3892,INDORES13DEL03,32.0,4.2,22.745049,75.892471,22.775049,75.922471,2022-03-24,19:20,19:30,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,32,4.537647566708254,10.0,19,Evening,3,0
0x5c50,PUNERES02DEL02,25.0,4.7,18.55144,73.804855,18.60144,73.854855,2022-03-05,20:15,20:20,Stormy,Jam,2,Snack,scooter,0.0,No,Urban,16,7.660582694185052,5.0,20,Night,5,1
0x5288,MYSRES18DEL02,20.0,4.4,12.337928,76.617889,12.357928,76.637889,2022-03-28,08:55,09:05,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,3.1089029191679383,10.0,8,Morning,0,0
0xaaf8,SURRES06DEL02,26.0,5.0,21.185047,72.80859,21.235047,72.85859,2022-03-09,19:35,19:45,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,31,7.601027931404884,10.0,19,Evening,2,0
0xded6,KOLRES19DEL01,31.0,4.5,22.5491,88.400467,22.6591,88.510467,2022-02-12,21:45,22:00,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,39,16.646744821981173,15.0,21,Night,5,1
0x8983,MYSRES11DEL03,20.0,5.0,12.323225,76.630028,12.383225,76.690028,2022-03-01,22:35,22:45,Fog,Low,2,Snack,scooter,1.0,No,Unknown,10,9.326616348118742,10.0,22,Night,1,0
0x5326,CHENRES12DEL02,28.0,4.8,12.972793,80.249982,13.022793,80.299982,2022-03-17,20:20,20:35,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,14,7.762596264580148,15.0,20,Night,3,0
0xbc55,JAPRES11DEL02,33.0,4.3,26.90294,75.793007,26.98294,75.873007,2022-03-08,23:30,23:45,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,34,11.917100051488791,15.0,23,Night,1,0
0x9957,PUNERES06DEL03,33.0,4.2,18.546258,73.904337,18.606258,73.964337,2022-04-01,20:45,20:50,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,31,9.192703790075944,5.0,20,Night,4,0
0x2a7c,PUNERES14DEL02,22.0,4.9,18.516216,73.842527,18.536216,73.862527,2022-03-21,09:25,09:40,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,14,3.0646598407974865,15.0,9,Morning,0,0
0x8ae7,BANGRES03DEL01,24.0,4.7,12.979166,77.640709,12.989166,77.650709,2022-03-05,10:25,10:30,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,1.5525607701091517,5.0,10,Morning,5,1
0x36a1,RANCHIRES05DEL03,37.0,4.5,23.355164,85.324097,23.445164,85.414097,2022-03-12,18:40,18:55,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,17,13.583267699065033,15.0,18,Evening,5,1
0xc1d1,ALHRES05DEL02,34.0,4.6,25.457687,81.835585,25.477687,81.855585,2022-02-15,08:15,08:25,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,2.9961602588172505,10.0,8,Morning,1,0
0x4bdd,JAPRES18DEL03,36.0,4.8,26.913987,75.752891,27.053987,75.892891,2022-04-02,22:20,22:35,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,20,20.851557402660557,15.0,22,Night,5,1
0x4b44,MYSRES11DEL03,24.0,4.8,12.323225,76.630028,12.353225,76.660028,2022-03-24,20:10,20:20,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,4.663438748149055,10.0,20,Night,3,0
0xc2cc,LUDHRES06DEL01,24.0,4.9,30.895204,75.822103,30.965204,75.892103,2022-02-12,19:30,19:40,Stormy,Jam,2,Drinks,scooter,0.0,No,Urban,26,10.254964515316598,10.0,19,Evening,5,1
0x9bd8,MUMRES20DEL01,33.0,4.6,19.103249,72.846749,19.143249,72.886749,2022-04-05,13:50,14:00,Stormy,High,2,Drinks,motorcycle,1.0,No,Urban,26,6.1190394664699514,10.0,13,Afternoon,1,0
0xa1c7,RANCHIRES19DEL03,24.0,5.0,23.333017,85.3172,23.423017,85.4072,2022-04-06,19:10,19:25,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,29,13.584306064167167,15.0,19,Evening,2,0
0x7c84,JAPRES04DEL03,35.0,4.9,26.902328,75.794257,26.932328,75.824257,2022-03-26,18:35,18:40,Fog,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,18,4.469362226704516,5.0,18,Evening,5,1
0x2392,PUNERES18DEL01,23.0,4.4,18.593481,73.785901,18.663481,73.855901,2022-03-16,18:00,18:10,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,36,10.723264172167632,10.0,18,Evening,2,0
0xc777,KOCRES010DEL01,25.0,4.8,10.035573,76.336958,10.045573,76.346958,2022-02-11,10:15,10:25,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,19,1.5605381560433635,10.0,10,Morning,4,0
0x864c,MUMRES14DEL01,35.0,4.7,19.1813,72.836191,19.2513,72.906191,2022-04-02,18:15,18:25,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,18,10.705468478530609,10.0,18,Evening,5,1
0x6f3b,RANCHIRES15DEL01,28.0,4.9,23.369746,85.33982,23.409746,85.37982,2022-03-17,16:00,16:05,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,11,6.037225392443855,5.0,16,Evening,3,0
0xccbd,GOARES02DEL03,36.0,4.8,15.585658,73.743606,15.645658,73.803606,2022-02-13,17:25,17:30,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,32,9.262707846965009,5.0,17,Evening,6,1
0x9bf6,MUMRES03DEL02,31.0,4.5,19.22384,72.841347,19.30384,72.921347,2022-03-20,18:50,19:05,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,12.233151216488597,15.0,18,Evening,6,1
0x9317,MYSRES19DEL01,25.0,4.9,12.334022,76.618203,12.374022,76.658203,2022-04-03,12:55,13:00,Windy,High,1,Drinks,motorcycle,0.0,No,Urban,15,6.217735074214348,5.0,12,Afternoon,6,1
0x311d,JAPRES13DEL01,24.0,4.6,26.846156,75.8023,26.956156,75.9123,2022-03-10,22:45,23:00,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,18,16.388699354723066,15.0,22,Night,3,0
0x669e,HYDRES01DEL01,20.0,4.9,17.410371,78.437225,17.480371,78.507225,2022-03-31,17:45,18:00,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,19,10.75755477315807,15.0,17,Evening,3,0
0x5583,MUMRES08DEL01,23.0,4.3,19.065838,72.832658,19.135838,72.902658,2022-03-10,17:25,17:40,Fog,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,31,10.709003371535417,15.0,17,Evening,3,0
0x9a15,VADRES14DEL02,36.0,4.6,22.311603,73.165012,22.331603,73.185012,2022-03-28,08:55,09:10,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,21,3.0295246341921644,15.0,8,Morning,0,0
0xd0eb,ALHRES01DEL02,30.0,4.7,25.454648,81.834502,25.504648,81.884502,2022-02-13,17:10,17:15,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,34,7.490065970202631,5.0,17,Evening,6,1
0x7c29,BANGRES01DEL02,34.0,4.7,12.933284,77.615428,13.013284,77.695428,2022-03-20,20:40,20:45,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,50,12.420750390870612,5.0,20,Night,6,1
0x78cd,VADRES19DEL03,30.0,5.0,22.311844,73.165081,22.341844,73.195081,2022-04-03,19:10,19:20,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,21,4.544208221887867,10.0,19,Evening,6,1
0xb84d,HYDRES11DEL01,22.0,4.8,17.430448,78.418213,17.500448,78.488213,2022-03-29,18:35,18:50,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,10.756990051436132,15.0,18,Evening,1,0
0xb392,MYSRES03DEL02,32.0,4.5,12.299524,76.64262,12.429524,76.77262,2022-03-10,23:10,23:25,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,20.20724042537554,15.0,23,Night,3,0
0xceaf,DEHRES08DEL03,35.0,4.9,30.359722,78.067079,30.419722,78.127079,2022-02-11,23:15,23:25,Sunny,Low,2,Meal,motorcycle,0.0,No,Urban,10,8.81089857231614,10.0,23,Night,4,0
0xbb5a,MYSRES03DEL02,31.0,4.5,12.299524,76.64262,12.379524,76.72262,2022-03-10,20:20,20:25,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,38,12.435806041180756,5.0,20,Night,3,0
0x493f,MYSRES18DEL01,27.0,4.7,12.337928,76.617889,12.407928,76.687889,2022-04-02,22:00,22:05,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,41,10.880651848535559,5.0,22,Night,5,1
0x5517,MYSRES02DEL01,24.0,4.8,12.304569,76.643622,12.344569,76.683622,2022-03-24,12:55,13:05,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,20,6.218076509100711,10.0,12,Afternoon,3,0
0x5f48,MYSRES17DEL02,38.0,4.7,12.326356,76.619103,12.456356,76.749103,2022-03-23,18:20,18:30,Stormy,Medium,1,Meal,motorcycle,1.0,No,Urban,26,20.206226468830582,10.0,18,Evening,2,0
0x23a2,MUMRES07DEL02,30.0,4.4,19.091458,72.827808,19.221458,72.957808,2022-03-12,18:30,18:35,Cloudy,Medium,2,Snack,scooter,2.0,No,Urban,40,19.884989093916975,5.0,18,Evening,5,1
0xf8f,SURRES17DEL03,20.0,4.7,21.149569,72.772697,21.179569,72.802697,2022-03-13,18:00,18:15,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Urban,24,4.561269432005461,15.0,18,Evening,6,1
0x9a37,INDORES010DEL02,30.0,3.9,22.75004,75.902847,22.83004,75.982847,2022-03-10,17:30,17:45,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,33,12.09917098801042,15.0,17,Evening,3,0
0x6e90,SURRES01DEL02,27.0,4.5,21.186438,72.794115,21.236438,72.844115,2022-03-15,21:45,22:00,Fog,Jam,1,Meal,scooter,0.0,No,Urban,26,7.600994631258685,15.0,21,Night,1,0
0x84ca,HYDRES06DEL03,32.0,4.7,17.455894,78.375467,17.545894,78.465467,2022-04-06,19:20,19:30,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,50,13.82913165629175,10.0,19,Evening,2,0
0x6de5,RANCHIRES16DEL03,37.0,4.5,23.371292,85.327872,23.461292,85.417872,2022-04-06,20:25,20:30,Stormy,Jam,1,Meal,scooter,0.0,No,Urban,30,13.582511011042971,5.0,20,Night,2,0
0xc7bc,LUDHRES03DEL03,38.0,4.7,30.88722,75.804893,31.02722,75.944893,2022-02-16,22:10,22:15,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,43,20.507468052337437,5.0,22,Night,2,0
0x957d,PUNERES19DEL01,39.0,4.7,18.563934,73.915367,18.673935,74.025367,2022-03-04,20:30,20:40,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,42,16.851371030914212,10.0,20,Night,4,0
0xcdf8,BHPRES20DEL03,20.0,4.9,23.235123,77.398886,23.295123,77.458886,2022-02-11,19:55,20:05,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,10,9.059724501609752,10.0,19,Evening,4,0
0x6712,CHENRES02DEL01,33.0,4.8,13.086438,80.220672,13.156439,80.290672,2022-04-04,23:55,00:10,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,10.865065738215941,15.0,23,Night,0,0
0xb207,CHENRES07DEL02,20.0,4.9,13.081878,80.248519,13.211878,80.378519,2022-03-25,19:35,19:45,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,49,20.176811965426133,10.0,19,Evening,4,0
0x2e89,MUMRES11DEL01,23.0,3.5,18.994237,72.825553,19.104237,72.935553,2022-03-10,23:40,23:45,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,41,16.830905551931956,5.0,23,Night,3,0
0xc41a,DEHRES010DEL02,22.0,4.6,30.328174,78.049117,30.348174,78.069117,2022-02-15,10:25,10:35,Fog,Low,2,Drinks,motorcycle,1.0,No,Urban,10,2.9376270171445986,10.0,10,Morning,1,0
0xa7a4,SURRES04DEL03,34.0,4.8,21.173493,72.801953,21.233493,72.861953,2022-04-01,19:45,20:00,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,9.121421674135904,15.0,19,Evening,4,0
0x48ba,JAPRES12DEL02,24.0,4.3,26.902908,75.792934,26.922908,75.812934,2022-03-17,10:40,10:45,Windy,Low,0,Buffet,motorcycle,0.0,No,Unknown,25,2.9796265189931233,5.0,10,Morning,3,0
0x4b5d,INDORES13DEL01,32.0,4.7,22.745049,75.892471,22.755049,75.902471,2022-03-11,09:25,09:35,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,21,1.5126000890232916,10.0,9,Morning,4,0
0x7402,PUNERES01DEL01,28.0,4.3,18.569156,73.774723,18.679156,73.884723,2022-03-16,17:40,17:55,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,32,16.851045489710874,15.0,17,Evening,2,0
0xcbb3,BHPRES17DEL01,31.0,4.9,23.218998,77.373573,23.228998,77.383573,2022-02-15,08:45,09:00,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,28,1.5101672504865264,15.0,8,Morning,1,0
0x7b8f,MYSRES07DEL01,37.0,4.6,12.325461,76.632278,12.365461,76.672278,2022-03-09,12:55,13:00,Stormy,High,0,Drinks,motorcycle,2.0,Yes,Metropolitian,49,6.217834398578936,5.0,12,Afternoon,2,0
0x31e6,HYDRES01DEL02,29.0,4.5,17.410371,78.437225,17.460371,78.487225,2022-03-30,23:15,23:30,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,11,7.684168603439756,15.0,23,Night,2,0
0xf11,BANGRES08DEL02,20.0,4.6,12.906229,77.596791,12.956229,77.646791,2022-03-01,19:15,19:20,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,18,7.763607607839511,5.0,19,Evening,1,0
0xc0f7,LUDHRES19DEL01,24.0,4.7,30.902872,75.826808,30.972872,75.896808,2022-02-12,22:35,22:45,Cloudy,Low,1,Meal,motorcycle,1.0,No,Urban,20,10.254615880615221,10.0,22,Night,5,1
0x9dbf,SURRES06DEL03,37.0,4.9,21.185047,72.80859,21.245047,72.86859,2022-03-21,21:40,21:45,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33,9.12108977493757,5.0,21,Night,0,0
0xaa93,CHENRES01DEL03,38.0,4.9,13.005801,80.250744,13.035801,80.280744,2022-03-30,18:25,18:35,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,22,4.65734737800111,10.0,18,Evening,2,0
0x24d8,SURRES19DEL01,25.0,4.5,21.149669,72.772629,21.219669,72.842629,2022-03-06,23:10,23:20,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,10.64228895373868,10.0,23,Night,6,1
0x1571,HYDRES07DEL02,21.0,4.9,17.424114,78.347554,17.474114,78.397554,2022-03-05,21:00,21:05,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,7.683892680377775,5.0,21,Night,5,1
0x974a,INDORES20DEL01,26.0,4.7,22.732225,75.874765,22.842225,75.984765,2022-03-31,20:25,20:40,Cloudy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,45,16.63651695459671,15.0,20,Night,3,0
0xbcb2,CHENRES17DEL01,32.0,4.6,13.045479,80.23311,13.085479,80.27311,2022-03-15,16:55,17:00,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,6.209250269756872,5.0,16,Evening,1,0
0xf21,COIMBRES20DEL01,34.0,4.4,10.994136,76.963303,11.034136,77.003303,2022-03-13,14:35,14:40,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,32,6.232472211118879,5.0,14,Afternoon,6,1
0x886e,JAPRES01DEL02,23.0,4.2,26.90519,75.810753,27.03519,75.940753,2022-03-25,19:30,19:45,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,19.36321160672078,15.0,19,Evening,4,0
0xbc2f,CHENRES17DEL02,21.0,4.8,13.045479,80.23311,13.125479,80.31311,2022-03-20,18:20,18:30,Sunny,Medium,2,Meal,scooter,1.0,No,Urban,13,12.418009922382469,10.0,18,Evening,6,1
0x229b,CHENRES01DEL01,38.0,3.6,13.005801,80.250744,13.075801,80.320744,2022-03-25,20:40,20:50,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,10.86671605798691,10.0,20,Night,4,0
0x3e74,HYDRES02DEL02,27.0,4.9,17.41233,78.449654,17.46233,78.499654,2022-03-28,22:30,22:35,Sandstorms,Low,2,Meal,scooter,0.0,No,Unknown,13,7.684129284114673,5.0,22,Night,0,0
0x3a49,MUMRES07DEL02,35.0,4.7,19.091458,72.827808,19.111458,72.847808,2022-03-24,11:15,11:30,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,30,3.0597099613184353,15.0,11,Afternoon,3,0
0x214b,INDORES12DEL02,32.0,4.6,22.74806,75.8934,22.87806,76.0234,2022-04-02,20:10,20:15,Cloudy,Jam,2,Drinks,scooter,2.0,No,Urban,48,19.65962528368427,5.0,20,Night,5,1
0x5544,SURRES07DEL02,22.0,4.6,21.170798,72.790489,21.300798,72.920489,2022-03-04,20:55,21:10,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,27,19.76106632827125,15.0,20,Night,4,0
0x52cd,PUNERES02DEL03,39.0,4.3,18.55144,73.804855,18.58144,73.834855,2022-04-03,23:35,23:40,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,25,4.596477246826326,5.0,23,Night,6,1
0xddbd,BHPRES01DEL02,28.0,4.9,23.211529,77.419399,23.231529,77.439399,2022-02-11,11:20,11:25,Windy,High,2,Buffet,scooter,0.0,No,Metropolitian,26,3.020360060848623,5.0,11,Afternoon,4,0
0x3525,MYSRES010DEL03,25.0,5.0,12.321214,76.621094,12.351214,76.651094,2022-03-11,23:00,23:05,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,12,4.66345622976206,5.0,23,Night,4,0
0x275f,BANGRES010DEL01,25.0,2.5,12.933298,77.614293,13.003298,77.684293,2022-04-04,23:00,23:10,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,34,10.868262820109699,10.0,23,Night,0,0
0x394e,SURRES18DEL03,39.0,4.6,21.149834,72.778666,21.239834,72.868666,2022-03-08,19:35,19:50,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,28,13.68250488691661,15.0,19,Evening,1,0
0xcff8,BHPRES03DEL01,37.0,3.9,23.214294,77.435361,23.324294,77.545361,2022-02-12,22:40,22:55,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,35,16.609255559077656,15.0,22,Night,5,1
0xc652,ALHRES17DEL01,38.0,4.1,25.45235,81.841889,25.49235,81.881889,2022-02-17,16:20,16:30,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,33,5.992216126442876,10.0,16,Evening,3,0
0x4ca1,RANCHIRES16DEL03,27.0,4.6,23.371292,85.327872,23.401292,85.357872,2022-03-28,18:45,18:55,Cloudy,Medium,2,Buffet,scooter,1.0,No,Urban,14,4.527973054243058,10.0,18,Evening,0,0
0x623c,COIMBRES06DEL03,38.0,4.7,11.021278,76.995017,11.081278,77.055017,2022-03-21,23:45,23:55,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,19,9.348128423503157,10.0,23,Night,0,0
0xd332,KOLRES07DEL03,23.0,4.1,22.547186,88.35068,22.637186,88.44068,2022-02-16,21:20,21:30,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Unknown,36,13.620606901382935,10.0,21,Night,2,0
0x925a,MYSRES01DEL02,31.0,4.9,12.311072,76.654878,12.441072,76.784878,2022-03-20,21:25,21:30,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,21,20.206804295781904,5.0,21,Night,6,1
